vehiclecount,updatetime,id,totalspaces,garagecode,streamdate,streamtime,day
0,56:49.4,6520,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6521,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
175,56:49.4,6522,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
311,56:49.4,6523,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
103,56:49.4,6524,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
111,56:49.4,6525,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
51,56:49.4,6526,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6528,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6529,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
163,26:49.4,6530,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
278,26:49.4,6531,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
99,26:49.4,6532,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
84,26:49.4,6533,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
39,26:49.4,6534,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
106,26:49.4,6535,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6536,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6537,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
157,56:49.4,6538,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
210,56:49.4,6539,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
97,56:49.4,6540,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
70,56:49.4,6541,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
34,56:49.4,6542,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
96,56:49.4,6543,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6544,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6545,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
144,26:49.4,6546,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
155,26:49.4,6547,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
89,26:49.4,6548,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
62,26:49.4,6549,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
33,26:49.4,6550,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
86,26:49.4,6551,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6552,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6553,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
144,56:49.4,6554,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
144,56:49.4,6555,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
89,56:49.4,6556,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
53,56:49.4,6557,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
33,56:49.4,6558,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
74,56:49.4,6559,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6560,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6561,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
133,26:49.4,6562,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
151,26:49.4,6563,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
80,26:49.4,6564,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
52,26:49.4,6565,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
37,26:49.4,6566,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
71,26:49.4,6567,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6568,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6569,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
131,56:49.4,6570,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
167,56:49.4,6571,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
75,56:49.4,6572,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
48,56:49.4,6573,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
35,56:49.4,6574,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
69,56:49.4,6575,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6576,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6577,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
132,26:49.4,6578,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
163,26:49.4,6579,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
74,26:49.4,6580,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
40,26:49.4,6581,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
32,26:49.4,6582,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
67,26:49.4,6583,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6584,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6585,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
135,56:49.4,6586,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
160,56:49.4,6587,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
73,56:49.4,6588,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
37,56:49.4,6589,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
33,56:49.4,6590,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
66,56:49.4,6591,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6592,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6593,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
139,26:49.4,6594,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
159,26:49.4,6595,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
72,26:49.4,6596,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
38,26:49.4,6597,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
33,26:49.4,6598,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
64,26:49.4,6599,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6600,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6601,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
143,56:49.4,6602,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
163,56:49.4,6603,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
72,56:49.4,6604,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
36,56:49.4,6605,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
33,56:49.4,6606,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
62,56:49.4,6607,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6608,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6609,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
143,26:49.4,6610,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
168,26:49.4,6611,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
70,26:49.4,6612,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
28,26:49.4,6613,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
31,26:49.4,6614,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
61,26:49.4,6615,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6616,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6617,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
147,56:49.4,6618,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
137,56:49.4,6619,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
69,56:49.4,6620,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
23,56:49.4,6621,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
29,56:49.4,6622,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
60,56:49.4,6623,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6624,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6625,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
141,26:49.4,6626,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
132,26:49.4,6627,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
67,26:49.4,6628,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
18,26:49.4,6629,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
29,26:49.4,6630,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
59,26:49.4,6631,700,SALLING,11/3/2014 0:00,4:18:44,PM
58,56:49.4,6639,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6632,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6633,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
145,56:49.4,6634,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
132,56:49.4,6635,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
65,56:49.4,6636,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
18,56:49.4,6637,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
30,56:49.4,6638,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6640,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6641,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
146,26:49.4,6642,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
128,26:49.4,6643,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
68,26:49.4,6644,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
17,26:49.4,6645,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
30,26:49.4,6646,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
58,26:49.4,6647,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6648,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6649,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
145,56:49.4,6650,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
113,56:49.4,6651,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
67,56:49.4,6652,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
17,56:49.4,6653,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
29,56:49.4,6654,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
58,56:49.4,6655,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6656,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6657,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
145,26:49.4,6658,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
90,26:49.4,6659,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
64,26:49.4,6660,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
17,26:49.4,6661,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
29,26:49.4,6662,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
58,26:49.4,6663,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6664,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6665,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
145,56:49.4,6666,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
89,56:49.4,6667,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
64,56:49.4,6668,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
17,56:49.4,6669,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
30,56:49.4,6670,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
58,56:49.4,6671,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6672,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6673,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
145,26:49.4,6674,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
89,26:49.4,6675,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
62,26:49.4,6676,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
17,26:49.4,6677,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
29,26:49.4,6678,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
58,26:49.4,6679,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6680,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6681,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
145,56:49.4,6682,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
89,56:49.4,6683,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
61,56:49.4,6684,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
17,56:49.4,6685,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
29,56:49.4,6686,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
58,56:49.4,6687,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6688,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6689,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
147,26:49.4,6690,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
89,26:49.4,6691,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
61,26:49.4,6692,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
17,26:49.4,6693,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
29,26:49.4,6694,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
58,26:49.4,6695,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6696,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6697,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
147,56:49.4,6698,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
89,56:49.4,6699,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
62,56:49.4,6700,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
17,56:49.4,6701,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
29,56:49.4,6702,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
58,56:49.4,6703,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6704,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6705,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
146,26:49.4,6706,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
89,26:49.4,6707,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
62,26:49.4,6708,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
17,26:49.4,6709,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
29,26:49.4,6710,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
58,26:49.4,6711,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6712,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6713,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
146,56:49.4,6714,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
89,56:49.4,6715,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
63,56:49.4,6716,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
17,56:49.4,6717,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
29,56:49.4,6718,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
58,56:49.4,6719,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6720,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6721,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
146,26:49.4,6722,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
89,26:49.4,6723,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
63,26:49.4,6724,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
17,26:49.4,6725,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
29,26:49.4,6726,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
58,26:49.4,6727,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6728,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6729,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
146,56:49.4,6730,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
89,56:49.4,6731,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
62,56:49.4,6732,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
17,56:49.4,6733,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
29,56:49.4,6734,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
58,56:49.4,6735,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6736,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6737,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
147,26:49.4,6738,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
89,26:49.4,6739,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
60,26:49.4,6740,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
18,26:49.4,6741,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
29,26:49.4,6742,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
58,26:49.4,6743,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6744,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6745,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
150,56:49.4,6746,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
91,56:49.4,6747,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
60,56:49.4,6748,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
18,56:49.4,6749,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
29,56:49.4,6750,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
59,56:49.4,6751,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6752,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6753,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
160,26:49.4,6754,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
99,26:49.4,6755,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
62,26:49.4,6756,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
19,26:49.4,6757,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
30,26:49.4,6758,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
60,26:49.4,6759,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6760,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6761,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
169,56:49.4,6762,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
106,56:49.4,6763,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
61,56:49.4,6764,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
19,56:49.4,6765,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
36,56:49.4,6766,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
61,56:49.4,6767,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6768,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6769,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
210,26:49.4,6770,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
132,26:49.4,6771,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
57,26:49.4,6772,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
26,26:49.4,6773,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
39,26:49.4,6774,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
72,26:49.4,6775,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6776,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6777,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
314,56:49.4,6778,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
162,56:49.4,6779,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
59,56:49.4,6780,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
47,56:49.4,6781,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
57,56:49.4,6782,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
95,56:49.4,6783,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6784,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6785,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
509,26:49.4,6786,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
229,26:49.4,6787,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
74,26:49.4,6788,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
75,26:49.4,6789,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
74,26:49.4,6790,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
138,26:49.4,6791,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6792,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6793,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
674,56:49.4,6794,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
281,56:49.4,6795,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
97,56:49.4,6796,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
119,56:49.4,6797,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
86,56:49.4,6798,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
222,56:49.4,6799,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6800,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6801,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
779,26:49.4,6802,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
318,26:49.4,6803,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
102,26:49.4,6804,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
152,26:49.4,6805,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
96,26:49.4,6806,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
273,26:49.4,6807,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6808,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6809,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
833,56:49.4,6810,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
367,56:49.4,6811,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
112,56:49.4,6812,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
179,56:49.4,6813,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
106,56:49.4,6814,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
313,56:49.4,6815,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6816,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6817,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
841,26:49.4,6818,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
455,26:49.4,6819,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
122,26:49.4,6820,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
228,26:49.4,6821,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
106,26:49.4,6822,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
390,26:49.4,6823,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6824,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6825,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
865,56:49.4,6826,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
512,56:49.4,6827,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
134,56:49.4,6828,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
279,56:49.4,6829,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
115,56:49.4,6830,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
444,56:49.4,6831,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6832,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6833,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
868,26:49.4,6834,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
551,26:49.4,6835,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
148,26:49.4,6836,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
303,26:49.4,6837,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
115,26:49.4,6838,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
511,26:49.4,6839,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6840,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,56:49.4,6841,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
852,56:49.4,6842,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
572,56:49.4,6843,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
149,56:49.4,6844,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
339,56:49.4,6845,400,MAGASIN,11/3/2014 0:00,4:18:44,PM
115,56:49.4,6846,210,KALKVAERKSVEJ,11/3/2014 0:00,4:18:44,PM
545,56:49.4,6847,700,SALLING,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6848,65,NORREPORT,11/3/2014 0:00,4:18:44,PM
0,26:49.4,6849,512,SKOLEBAKKEN,11/3/2014 0:00,4:18:44,PM
852,26:49.4,6850,1240,SCANDCENTER,11/3/2014 0:00,4:18:44,PM
585,26:49.4,6851,953,BRUUNS,11/3/2014 0:00,4:18:44,PM
151,26:49.4,6852,130,BUSGADEHUSET,11/3/2014 0:00,4:18:44,PM
